eventtype,tick,timestamp,taskid,object,value,src
EVT_TASK_INCREMENT_TICK,17002,17002000,printer,0x0,17003,TASK
EVT_TASK_INCREMENT_TICK,17003,17003000,printer,0x0,17004,TASK
EVT_TASK_INCREMENT_TICK,17004,17004000,printer,0x0,17005,TASK
EVT_TASK_INCREMENT_TICK,17005,17005000,printer,0x0,17006,TASK
EVT_TASK_INCREMENT_TICK,17006,17006000,printer,0x0,17007,TASK
EVT_QUEUE_SEND,17007,17007000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,17007,17007000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,17007,17007000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17007,17007000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,17007,17007000,Bus,0x0,17200,TASK
traceTASK_SWITCHED_OUT,17007,17007000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,17106,17106000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,17106,17106000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,17106,17106000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,17106,17106000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,17106,17106000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,17106,17106000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,17106,17106000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17109,17109000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,17109,17109000,printer,0x0,17110,TASK
EVT_TASK_INCREMENT_TICK,17110,17110000,printer,0x0,17111,TASK
EVT_TASK_INCREMENT_TICK,17111,17111000,printer,0x0,17112,TASK
EVT_TASK_INCREMENT_TICK,17112,17112000,printer,0x0,17113,TASK
EVT_TASK_INCREMENT_TICK,17113,17113000,printer,0x0,17114,TASK
EVT_TASK_INCREMENT_TICK,17114,17114000,printer,0x0,17115,TASK
EVT_QUEUE_SEND,17115,17115000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,17115,17115000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,17115,17115000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17115,17115000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,17115,17115000,Cycle,0x0,17406,TASK
traceTASK_SWITCHED_OUT,17115,17115000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,17200,17200000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,17200,17200000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,17200,17200000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,17200,17200000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,17200,17200000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,17200,17200000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,17200,17200000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17202,17202000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,17202,17202000,printer,0x0,17203,TASK
EVT_TASK_INCREMENT_TICK,17203,17203000,printer,0x0,17204,TASK
EVT_TASK_INCREMENT_TICK,17204,17204000,printer,0x0,17205,TASK
EVT_TASK_INCREMENT_TICK,17205,17205000,printer,0x0,17206,TASK
EVT_TASK_INCREMENT_TICK,17206,17206000,printer,0x0,17207,TASK
EVT_TASK_INCREMENT_TICK,17207,17207000,printer,0x0,17208,TASK
EVT_TASK_INCREMENT_TICK,17208,17208000,printer,0x0,17209,TASK
EVT_QUEUE_SEND,17209,17209000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,17209,17209000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,17209,17209000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17209,17209000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,17209,17209000,Bus,0x0,17400,TASK
traceTASK_SWITCHED_OUT,17209,17209000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,17400,17400000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,17400,17400000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,17400,17400000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,17400,17400000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,17400,17400000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,17400,17400000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,17400,17400000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17403,17403000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,17403,17403000,printer,0x0,17404,TASK
EVT_TASK_INCREMENT_TICK,17404,17404000,printer,0x0,17405,TASK
EVT_TASK_INCREMENT_TICK,17405,17405000,printer,0x0,17406,TASK
EVT_TASK_INCREMENT_TICK,17406,17406000,printer,0x0,17407,TASK
EVT_TASK_INCREMENT_TICK,17407,17407000,printer,0x0,17408,TASK
EVT_TASK_INCREMENT_TICK,17408,17408000,printer,0x0,17409,TASK
EVT_TASK_INCREMENT_TICK,17409,17409000,printer,0x0,17410,TASK
EVT_QUEUE_SEND,17410,17410000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,17410,17410000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,17410,17410000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17410,17410000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,17410,17410000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,17410,17410000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,17410,17410000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,17410,17410000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,17410,17410000,printer,0x3ffb6a9c,0,TASK
EVT_TASK_INCREMENT_TICK,17410,17410000,printer,0x0,17411,TASK
EVT_TASK_INCREMENT_TICK,17411,17411000,printer,0x0,17412,TASK
EVT_TASK_INCREMENT_TICK,17412,17412000,printer,0x0,17413,TASK
EVT_TASK_INCREMENT_TICK,17413,17413000,printer,0x0,17414,TASK
EVT_TASK_INCREMENT_TICK,17414,17414000,printer,0x0,17415,TASK
EVT_TASK_INCREMENT_TICK,17415,17415000,printer,0x0,17416,TASK
EVT_QUEUE_SEND,17416,17416000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,17416,17416000,printer,0x3ffb68cc,0,TASK
EVT_TASK_INCREMENT_TICK,17416,17416000,printer,0x0,17417,TASK
EVT_TASK_INCREMENT_TICK,17416,17416000,printer,0x0,17417,TASK
traceTASK_SWITCHED_OUT,17417,17417000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17417,17417000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,17417,17417000,Bus,0x0,17600,TASK
traceTASK_SWITCHED_OUT,17417,17417000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,17417,17417000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,17417,17417000,Cycle,0x0,17706,TASK
traceTASK_SWITCHED_OUT,17417,17417000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,17600,17600000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,17600,17600000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,17600,17600000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,17600,17600000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,17600,17600000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,17600,17600000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,17600,17600000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17600,17600000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,17600,17600000,printer,0x0,17601,TASK
EVT_TASK_INCREMENT_TICK,17601,17601000,printer,0x0,17602,TASK
EVT_TASK_INCREMENT_TICK,17602,17602000,printer,0x0,17603,TASK
EVT_TASK_INCREMENT_TICK,17603,17603000,printer,0x0,17604,TASK
EVT_TASK_INCREMENT_TICK,17604,17604000,printer,0x0,17605,TASK
EVT_TASK_INCREMENT_TICK,17605,17605000,printer,0x0,17606,TASK
EVT_TASK_INCREMENT_TICK,17606,17606000,printer,0x0,17607,TASK
EVT_QUEUE_SEND,17607,17607000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,17607,17607000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,17607,17607000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17607,17607000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,17607,17607000,Bus,0x0,17800,TASK
traceTASK_SWITCHED_OUT,17607,17607000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,17706,17706000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,17706,17706000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,17706,17706000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,17706,17706000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,17706,17706000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,17706,17706000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,17706,17706000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17706,17706000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,17706,17706000,printer,0x0,17707,TASK
EVT_TASK_INCREMENT_TICK,17707,17707000,printer,0x0,17708,TASK
EVT_TASK_INCREMENT_TICK,17708,17708000,printer,0x0,17709,TASK
EVT_TASK_INCREMENT_TICK,17709,17709000,printer,0x0,17710,TASK
EVT_TASK_INCREMENT_TICK,17710,17710000,printer,0x0,17711,TASK
EVT_TASK_INCREMENT_TICK,17711,17711000,printer,0x0,17712,TASK
EVT_TASK_INCREMENT_TICK,17712,17712000,printer,0x0,17713,TASK
EVT_QUEUE_SEND,17713,17713000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,17713,17713000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,17713,17713000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17713,17713000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,17713,17713000,Cycle,0x0,18006,TASK
traceTASK_SWITCHED_OUT,17713,17713000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,17800,17800000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,17800,17800000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,17800,17800000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,17800,17800000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,17800,17800000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,17800,17800000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,17800,17800000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17804,17804000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,17804,17804000,printer,0x0,17805,TASK
EVT_TASK_INCREMENT_TICK,17805,17805000,printer,0x0,17806,TASK
EVT_TASK_INCREMENT_TICK,17806,17806000,printer,0x0,17807,TASK
EVT_TASK_INCREMENT_TICK,17807,17807000,printer,0x0,17808,TASK
EVT_TASK_INCREMENT_TICK,17808,17808000,printer,0x0,17809,TASK
EVT_TASK_INCREMENT_TICK,17809,17809000,printer,0x0,17810,TASK
EVT_QUEUE_SEND,17810,17810000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,17810,17810000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,17810,17810000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,17810,17810000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,17810,17810000,Bus,0x0,18000,TASK
traceTASK_SWITCHED_OUT,17810,17810000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18000,18000000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,18000,18000000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18000,18000000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18000,18000000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18000,18000000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18000,18000000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,18000,18000000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18004,18004000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,18004,18004000,printer,0x0,18005,TASK
EVT_TASK_INCREMENT_TICK,18005,18005000,printer,0x0,18006,TASK
EVT_TASK_INCREMENT_TICK,18006,18006000,printer,0x0,18007,TASK
EVT_TASK_INCREMENT_TICK,18007,18007000,printer,0x0,18008,TASK
EVT_TASK_INCREMENT_TICK,18008,18008000,printer,0x0,18009,TASK
EVT_TASK_INCREMENT_TICK,18009,18009000,printer,0x0,18010,TASK
EVT_QUEUE_SEND,18010,18010000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18010,18010000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18010,18010000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18010,18010000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,18010,18010000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18010,18010000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,18010,18010000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18010,18010000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18010,18010000,printer,0x3ffb6a9c,0,TASK
EVT_TASK_INCREMENT_TICK,18010,18010000,printer,0x0,18011,TASK
EVT_TASK_INCREMENT_TICK,18011,18011000,printer,0x0,18012,TASK
EVT_TASK_INCREMENT_TICK,18012,18012000,printer,0x0,18013,TASK
EVT_TASK_INCREMENT_TICK,18013,18013000,printer,0x0,18014,TASK
EVT_TASK_INCREMENT_TICK,18014,18014000,printer,0x0,18015,TASK
EVT_TASK_INCREMENT_TICK,18015,18015000,printer,0x0,18016,TASK
EVT_TASK_INCREMENT_TICK,18016,18016000,printer,0x0,18017,TASK
EVT_QUEUE_SEND,18017,18017000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18017,18017000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18017,18017000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18017,18017000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18017,18017000,Bus,0x0,18200,TASK
traceTASK_SWITCHED_OUT,18017,18017000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18017,18017000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18017,18017000,Cycle,0x0,18306,TASK
traceTASK_SWITCHED_OUT,18017,18017000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,18200,18200000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,18200,18200000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18200,18200000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18200,18200000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18200,18200000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18200,18200000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,18200,18200000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18201,18201000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,18201,18201000,printer,0x0,18202,TASK
EVT_TASK_INCREMENT_TICK,18202,18202000,printer,0x0,18203,TASK
EVT_TASK_INCREMENT_TICK,18203,18203000,printer,0x0,18204,TASK
EVT_TASK_INCREMENT_TICK,18204,18204000,printer,0x0,18205,TASK
EVT_TASK_INCREMENT_TICK,18205,18205000,printer,0x0,18206,TASK
EVT_TASK_INCREMENT_TICK,18206,18206000,printer,0x0,18207,TASK
EVT_TASK_INCREMENT_TICK,18207,18207000,printer,0x0,18208,TASK
EVT_QUEUE_SEND,18208,18208000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18208,18208000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18208,18208000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18208,18208000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18208,18208000,Bus,0x0,18400,TASK
traceTASK_SWITCHED_OUT,18208,18208000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18306,18306000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,18306,18306000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18306,18306000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,18306,18306000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18306,18306000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18306,18306000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,18306,18306000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18309,18309000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,18309,18309000,printer,0x0,18310,TASK
EVT_TASK_INCREMENT_TICK,18310,18310000,printer,0x0,18311,TASK
EVT_TASK_INCREMENT_TICK,18311,18311000,printer,0x0,18312,TASK
EVT_TASK_INCREMENT_TICK,18312,18312000,printer,0x0,18313,TASK
EVT_TASK_INCREMENT_TICK,18313,18313000,printer,0x0,18314,TASK
EVT_TASK_INCREMENT_TICK,18314,18314000,printer,0x0,18315,TASK
EVT_TASK_INCREMENT_TICK,18315,18315000,printer,0x0,18316,TASK
EVT_QUEUE_SEND,18316,18316000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18316,18316000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18316,18316000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18316,18316000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18316,18316000,Cycle,0x0,18606,TASK
traceTASK_SWITCHED_OUT,18316,18316000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,18400,18400000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,18400,18400000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18400,18400000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18400,18400000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18400,18400000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18400,18400000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,18400,18400000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18401,18401000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,18401,18401000,printer,0x0,18402,TASK
EVT_TASK_INCREMENT_TICK,18402,18402000,printer,0x0,18403,TASK
EVT_TASK_INCREMENT_TICK,18403,18403000,printer,0x0,18404,TASK
EVT_TASK_INCREMENT_TICK,18404,18404000,printer,0x0,18405,TASK
EVT_TASK_INCREMENT_TICK,18405,18405000,printer,0x0,18406,TASK
EVT_TASK_INCREMENT_TICK,18406,18406000,printer,0x0,18407,TASK
EVT_TASK_INCREMENT_TICK,18407,18407000,printer,0x0,18408,TASK
EVT_QUEUE_SEND,18408,18408000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18408,18408000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18408,18408000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18408,18408000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18408,18408000,Bus,0x0,18600,TASK
traceTASK_SWITCHED_OUT,18408,18408000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18600,18600000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,18600,18600000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18600,18600000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18600,18600000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18600,18600000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18600,18600000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,18600,18600000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18605,18605000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,18605,18605000,printer,0x0,18606,TASK
EVT_TASK_INCREMENT_TICK,18606,18606000,printer,0x0,18607,TASK
EVT_TASK_INCREMENT_TICK,18607,18607000,printer,0x0,18608,TASK
EVT_TASK_INCREMENT_TICK,18608,18608000,printer,0x0,18609,TASK
EVT_TASK_INCREMENT_TICK,18609,18609000,printer,0x0,18610,TASK
EVT_TASK_INCREMENT_TICK,18610,18610000,printer,0x0,18611,TASK
EVT_QUEUE_SEND,18611,18611000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18611,18611000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18611,18611000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18611,18611000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,18611,18611000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18611,18611000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,18611,18611000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18611,18611000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18611,18611000,printer,0x3ffb6a9c,0,TASK
EVT_TASK_INCREMENT_TICK,18611,18611000,printer,0x0,18612,TASK
EVT_TASK_INCREMENT_TICK,18612,18612000,printer,0x0,18613,TASK
EVT_TASK_INCREMENT_TICK,18613,18613000,printer,0x0,18614,TASK
EVT_TASK_INCREMENT_TICK,18614,18614000,printer,0x0,18615,TASK
EVT_TASK_INCREMENT_TICK,18615,18615000,printer,0x0,18616,TASK
EVT_TASK_INCREMENT_TICK,18616,18616000,printer,0x0,18617,TASK
EVT_TASK_INCREMENT_TICK,18617,18617000,printer,0x0,18618,TASK
EVT_QUEUE_SEND,18618,18618000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18618,18618000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18618,18618000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18618,18618000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18618,18618000,Bus,0x0,18800,TASK
traceTASK_SWITCHED_OUT,18618,18618000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18618,18618000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18618,18618000,Cycle,0x0,18906,TASK
traceTASK_SWITCHED_OUT,18618,18618000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,18800,18800000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,18800,18800000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18800,18800000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18800,18800000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18800,18800000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18800,18800000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,18800,18800000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18802,18802000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,18802,18802000,printer,0x0,18803,TASK
EVT_TASK_INCREMENT_TICK,18803,18803000,printer,0x0,18804,TASK
EVT_TASK_INCREMENT_TICK,18804,18804000,printer,0x0,18805,TASK
EVT_TASK_INCREMENT_TICK,18805,18805000,printer,0x0,18806,TASK
EVT_TASK_INCREMENT_TICK,18806,18806000,printer,0x0,18807,TASK
EVT_TASK_INCREMENT_TICK,18807,18807000,printer,0x0,18808,TASK
EVT_QUEUE_SEND,18808,18808000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18808,18808000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18808,18808000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18808,18808000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18808,18808000,Bus,0x0,19000,TASK
traceTASK_SWITCHED_OUT,18808,18808000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,18906,18906000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,18906,18906000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,18906,18906000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,18906,18906000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,18906,18906000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,18906,18906000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,18906,18906000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18910,18910000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,18910,18910000,printer,0x0,18911,TASK
EVT_TASK_INCREMENT_TICK,18911,18911000,printer,0x0,18912,TASK
EVT_TASK_INCREMENT_TICK,18912,18912000,printer,0x0,18913,TASK
EVT_TASK_INCREMENT_TICK,18913,18913000,printer,0x0,18914,TASK
EVT_TASK_INCREMENT_TICK,18914,18914000,printer,0x0,18915,TASK
EVT_TASK_INCREMENT_TICK,18915,18915000,printer,0x0,18916,TASK
EVT_TASK_INCREMENT_TICK,18916,18916000,printer,0x0,18917,TASK
EVT_QUEUE_SEND,18917,18917000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,18917,18917000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,18917,18917000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,18917,18917000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,18917,18917000,Cycle,0x0,19206,TASK
traceTASK_SWITCHED_OUT,18917,18917000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,19000,19000000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,19000,19000000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,19000,19000000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,19000,19000000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,19000,19000000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,19000,19000000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,19000,19000000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,19000,19000000,printer,0x0,0,TASK
EVT_TASK_INCREMENT_TICK,19000,19000000,printer,0x0,19001,TASK
EVT_TASK_INCREMENT_TICK,19001,19001000,printer,0x0,19002,TASK
EVT_TASK_INCREMENT_TICK,19002,19002000,printer,0x0,19003,TASK
EVT_TASK_INCREMENT_TICK,19003,19003000,printer,0x0,19004,TASK
EVT_TASK_INCREMENT_TICK,19004,19004000,printer,0x0,19005,TASK
EVT_TASK_INCREMENT_TICK,19005,19005000,printer,0x0,19006,TASK
EVT_TASK_INCREMENT_TICK,19006,19006000,printer,0x0,19007,TASK
EVT_QUEUE_SEND,19007,19007000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,19007,19007000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,19007,19007000,printer,0x0,0,TASK
