eventtype,tick,timestamp,taskid,object,value,src
traceTASK_SWITCHED_OUT,2800,2800000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,2800,2800000,IDLE,0x0,0,TASK
traceTASK_SWITCHED_OUT,3000,3000000,IDLE,0x0,0,TASK
traceTASK_SWITCHED_IN,3000,3000000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,3000,3000000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3000,3000000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3000,3000000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3000,3000000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3000,3000000,printer,0x3ffb6a9c,0,TASK
EVT_QUEUE_SEND,3000,3000000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3000,3000000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3000,3000000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3000,3000000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3000,3000000,Bus,0x0,3200,TASK
traceTASK_SWITCHED_OUT,3000,3000000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3000,3000000,IDLE,0x0,0,TASK
traceTASK_SWITCHED_OUT,3006,3006000,IDLE,0x0,0,TASK
traceTASK_SWITCHED_IN,3006,3006000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,3006,3006000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3006,3006000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,3006,3006000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3006,3006000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3006,3006000,printer,0x3ffb6a9c,0,TASK
EVT_QUEUE_SEND,3006,3006000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3006,3006000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3006,3006000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3006,3006000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3006,3006000,Cycle,0x0,3306,TASK
traceTASK_SWITCHED_OUT,3006,3006000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,3006,3006000,IDLE,0x0,0,TASK
traceTASK_SWITCHED_OUT,3012,3012000,IDLE,0x0,0,TASK
traceTASK_SWITCHED_IN,3200,3200000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,3200,3200000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3200,3200000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3200,3200000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3200,3200000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3200,3200000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,3200,3200000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3203,3203000,printer,0x0,0,TASK
EVT_QUEUE_SEND,3210,3210000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3210,3210000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3210,3210000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3210,3210000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3210,3210000,Bus,0x0,3400,TASK
traceTASK_SWITCHED_OUT,3210,3210000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3306,3306000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,3306,3306000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3306,3306000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,3306,3306000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3306,3306000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3306,3306000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,3306,3306000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3309,3309000,printer,0x0,0,TASK
EVT_QUEUE_SEND,3315,3315000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3315,3315000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3315,3315000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3315,3315000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3315,3315000,Cycle,0x0,3606,TASK
traceTASK_SWITCHED_OUT,3315,3315000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,3400,3400000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,3400,3400000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3400,3400000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3400,3400000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3400,3400000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3400,3400000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,3400,3400000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3401,3401000,printer,0x0,0,TASK
EVT_QUEUE_SEND,3407,3407000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3407,3407000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3407,3407000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3407,3407000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3407,3407000,Bus,0x0,3600,TASK
traceTASK_SWITCHED_OUT,3407,3407000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3600,3600000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,3600,3600000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3600,3600000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3600,3600000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3600,3600000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3600,3600000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,3600,3600000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3600,3600000,printer,0x0,0,TASK
EVT_QUEUE_SEND,3607,3607000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3607,3607000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3607,3607000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3607,3607000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,3607,3607000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3607,3607000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,3607,3607000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3607,3607000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3607,3607000,printer,0x3ffb6a9c,0,TASK
EVT_QUEUE_SEND,3613,3613000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3613,3613000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3613,3613000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3613,3613000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3613,3613000,Bus,0x0,3800,TASK
traceTASK_SWITCHED_OUT,3613,3613000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3613,3613000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3613,3613000,Cycle,0x0,3906,TASK
traceTASK_SWITCHED_OUT,3613,3613000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,3800,3800000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,3800,3800000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3800,3800000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3800,3800000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3800,3800000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3800,3800000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,3800,3800000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3802,3802000,printer,0x0,0,TASK
EVT_QUEUE_SEND,3809,3809000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3809,3809000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3809,3809000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3809,3809000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3809,3809000,Bus,0x0,4000,TASK
traceTASK_SWITCHED_OUT,3809,3809000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,3906,3906000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,3906,3906000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,3906,3906000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,3906,3906000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,3906,3906000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,3906,3906000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,3906,3906000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3907,3907000,printer,0x0,0,TASK
EVT_QUEUE_SEND,3914,3914000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,3914,3914000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,3914,3914000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,3914,3914000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,3914,3914000,Cycle,0x0,4206,TASK
traceTASK_SWITCHED_OUT,3914,3914000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,4000,4000000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,4000,4000000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,4000,4000000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4000,4000000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,4000,4000000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,4000,4000000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,4000,4000000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4003,4003000,printer,0x0,0,TASK
EVT_QUEUE_SEND,4009,4009000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,4009,4009000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,4009,4009000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4009,4009000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,4009,4009000,Bus,0x0,4200,TASK
traceTASK_SWITCHED_OUT,4009,4009000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4200,4200000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,4200,4200000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,4200,4200000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4200,4200000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,4200,4200000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,4200,4200000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,4200,4200000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4201,4201000,printer,0x0,0,TASK
EVT_QUEUE_SEND,4207,4207000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,4207,4207000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,4207,4207000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4207,4207000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,4207,4207000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,4207,4207000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,4207,4207000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,4207,4207000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,4207,4207000,printer,0x3ffb6a9c,0,TASK
EVT_QUEUE_SEND,4214,4214000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,4214,4214000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,4214,4214000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4214,4214000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,4214,4214000,Bus,0x0,4400,TASK
traceTASK_SWITCHED_OUT,4214,4214000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4214,4214000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,4214,4214000,Cycle,0x0,4506,TASK
traceTASK_SWITCHED_OUT,4214,4214000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,4400,4400000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,4400,4400000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,4400,4400000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4400,4400000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,4400,4400000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,4400,4400000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,4400,4400000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4401,4401000,printer,0x0,0,TASK
EVT_QUEUE_SEND,4407,4407000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,4407,4407000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,4407,4407000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4407,4407000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,4407,4407000,Bus,0x0,4600,TASK
traceTASK_SWITCHED_OUT,4407,4407000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4506,4506000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,4506,4506000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,4506,4506000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,4506,4506000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,4506,4506000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,4506,4506000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,4506,4506000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4509,4509000,printer,0x0,0,TASK
EVT_QUEUE_SEND,4516,4516000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,4516,4516000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,4516,4516000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4516,4516000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,4516,4516000,Cycle,0x0,4806,TASK
traceTASK_SWITCHED_OUT,4516,4516000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,4600,4600000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,4600,4600000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,4600,4600000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4600,4600000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,4600,4600000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,4600,4600000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,4600,4600000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4600,4600000,printer,0x0,0,TASK
EVT_QUEUE_SEND,4607,4607000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,4607,4607000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,4607,4607000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4607,4607000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,4607,4607000,Bus,0x0,4800,TASK
traceTASK_SWITCHED_OUT,4607,4607000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4800,4800000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,4800,4800000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,4800,4800000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4800,4800000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,4800,4800000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,4800,4800000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,4800,4800000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4803,4803000,printer,0x0,0,TASK
EVT_QUEUE_SEND,4810,4810000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,4810,4810000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,4810,4810000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4810,4810000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,4810,4810000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,4810,4810000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,4810,4810000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,4810,4810000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,4810,4810000,printer,0x3ffb6a9c,0,TASK
EVT_QUEUE_SEND,4816,4816000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,4816,4816000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,4816,4816000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,4816,4816000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,4816,4816000,Bus,0x0,5000,TASK
traceTASK_SWITCHED_OUT,4816,4816000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,4816,4816000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,4816,4816000,Cycle,0x0,5106,TASK
traceTASK_SWITCHED_OUT,4816,4816000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,5000,5000000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,5000,5000000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,5000,5000000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5000,5000000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,5000,5000000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,5000,5000000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,5000,5000000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5000,5000000,printer,0x0,0,TASK
EVT_QUEUE_SEND,5007,5007000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,5007,5007000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,5007,5007000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5007,5007000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,5007,5007000,Bus,0x0,5200,TASK
traceTASK_SWITCHED_OUT,5007,5007000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5106,5106000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,5106,5106000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,5106,5106000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,5106,5106000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,5106,5106000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,5106,5106000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,5106,5106000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5110,5110000,printer,0x0,0,TASK
EVT_QUEUE_SEND,5116,5116000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,5117,5117000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,5117,5117000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5117,5117000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,5117,5117000,Cycle,0x0,5406,TASK
traceTASK_SWITCHED_OUT,5117,5117000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,5200,5200000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,5200,5200000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,5200,5200000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5200,5200000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,5200,5200000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,5200,5200000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,5200,5200000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5201,5201000,printer,0x0,0,TASK
EVT_QUEUE_SEND,5208,5208000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,5208,5208000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,5208,5208000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5208,5208000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,5208,5208000,Bus,0x0,5400,TASK
traceTASK_SWITCHED_OUT,5208,5208000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5400,5400000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,5400,5400000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,5400,5400000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5400,5400000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,5400,5400000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,5400,5400000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,5400,5400000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5401,5401000,printer,0x0,0,TASK
EVT_QUEUE_SEND,5408,5408000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,5408,5408000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,5408,5408000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5408,5408000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,5408,5408000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,5408,5408000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,5408,5408000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,5408,5408000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,5408,5408000,printer,0x3ffb6a9c,0,TASK
EVT_QUEUE_SEND,5414,5414000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,5414,5414000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,5414,5414000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5414,5414000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,5414,5414000,Bus,0x0,5600,TASK
traceTASK_SWITCHED_OUT,5414,5414000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5414,5414000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,5414,5414000,Cycle,0x0,5706,TASK
traceTASK_SWITCHED_OUT,5414,5414000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,5600,5600000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,5600,5600000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,5600,5600000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5600,5600000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,5600,5600000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,5600,5600000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,5600,5600000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5603,5603000,printer,0x0,0,TASK
EVT_QUEUE_SEND,5609,5609000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,5609,5609000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,5609,5609000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5609,5609000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,5609,5609000,Bus,0x0,5800,TASK
traceTASK_SWITCHED_OUT,5609,5609000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5706,5706000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,5706,5706000,Cycle,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,5706,5706000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,5706,5706000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,5706,5706000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,5706,5706000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,5706,5706000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5707,5707000,printer,0x0,0,TASK
EVT_QUEUE_SEND,5714,5714000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,5714,5714000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,5714,5714000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5714,5714000,Cycle,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,5714,5714000,Cycle,0x0,6006,TASK
traceTASK_SWITCHED_OUT,5714,5714000,Cycle,0x0,0,TASK
traceTASK_SWITCHED_IN,5800,5800000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,5800,5800000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,5800,5800000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,5800,5800000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,5800,5800000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,5800,5800000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,5800,5800000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5804,5804000,printer,0x0,0,TASK
EVT_QUEUE_SEND,5810,5810000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,5811,5811000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,5811,5811000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,5811,5811000,Bus,0x0,0,TASK
EVT_TASK_DELAY_UNTIL,5811,5811000,Bus,0x0,6000,TASK
traceTASK_SWITCHED_OUT,5811,5811000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,6000,6000000,Bus,0x0,0,TASK
EVT_QUEUE_SEND,6000,6000000,Bus,0x3ffd14e0,0,TASK
traceTASK_SWITCHED_OUT,6000,6000000,Bus,0x0,0,TASK
traceTASK_SWITCHED_IN,6000,6000000,printer,0x0,0,TASK
EVT_QUEUE_RECEIVE,6000,6000000,printer,0x3ffd14e0,0,TASK
EVT_QUEUE_SEND,6000,6000000,printer,0x3ffb6a9c,0,TASK
traceTASK_SWITCHED_OUT,6000,6000000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,6004,6004000,printer,0x0,0,TASK
EVT_QUEUE_SEND,6010,6010000,printer,0x3ffb7f8c,0,TASK
EVT_QUEUE_SEND,6010,6010000,printer,0x3ffb68cc,0,TASK
traceTASK_SWITCHED_OUT,6010,6010000,printer,0x0,0,TASK
traceTASK_SWITCHED_IN,6010,6010000,Cycle,0x0,0,TASK
EVT_QUEUE_SEND,6010,6010000,Cycle,0x3ffd14e0,0,TASK
